trait_name	candidate_lncRNA	species	candidate_target_count	high_affinity_edges	mean_ba	max_ba	best_edge_conservation_count	rewiring_label	epigenomic_support_class	prioritization_note
Sclerosis of metaphyses of the upper limbs	CATG00000007131.1	human	15	0	63.468667	83.0	4	conserved	other	15 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000025394.1	human	15	0	69.238571	98.0	4	conserved	other	15 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000009582.1	human	15	0	62.733333	78.0	3	conserved	other	15 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000009873.1	human	15	0	66.065333	94.0	3	conserved	other	15 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000016254.1	human	15	0	56.333333	69.0	3	conserved	other	15 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000052902.1	human	15	0	66.935333	89.0	3	conserved	other	15 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000060595.1	human	15	0	60.3	70.0	3	conserved	other	15 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000013492.1	human	15	0	66.564348	88.0	2	conserved	other	15 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000019058.1	human	15	0	58.236471	68.0	2	conserved	other	15 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000044216.1	human	15	0	57.87375	72.99	2	conserved	other	15 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000053365.1	human	15	0	62.8125	88.0	2	conserved	other	15 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	LINC00189	human	15	0	58.458333	68.0	2	conserved	other	15 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP1-80N2.2	human	15	0	57.8125	67.0	2	conserved	other	15 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP4-781K5.2	human	15	0	56.333889	80.01	2	conserved	other	15 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	AC010883.5	human	15	0	59.647059	77.99	2	conserved	other	15 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000001034.1	human	15	0	64.266667	98.0	1	rewired	other	15 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	LY86-AS1	human	15	0	57.556667	72.0	1	rewired	other	15 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000029903.1	human	14	8	88.826087	137.0	3	conserved	bivalent_like	14 targets; 8 high-affinity edges; bivalent_like context
Sclerosis of metaphyses of the upper limbs	CATG00000058062.1	human	14	2	72.571429	102.0	3	conserved	active_like	14 targets; 2 high-affinity edges; active_like context
Sclerosis of metaphyses of the upper limbs	CATG00000034324.1	human	14	2	69.189048	107.99	2	conserved	active_like	14 targets; 2 high-affinity edges; active_like context
Sclerosis of metaphyses of the upper limbs	RP11-1017G21.5	human	14	0	64.599333	76.0	4	conserved	other	14 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000053250.1	human	14	0	73.68875	87.0	3	conserved	other	14 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000054071.1	human	14	0	60.776667	86.0	3	conserved	other	14 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000068362.1	human	14	0	66.811875	79.0	3	conserved	other	14 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000083349.1	human	14	0	71.624167	96.99	3	conserved	other	14 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-274J16.5	human	14	0	71.927857	81.0	3	conserved	other	14 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-373D23.2	human	14	0	59.933333	77.0	3	conserved	other	14 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000006914.1	human	14	0	57.25	78.0	2	conserved	other	14 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000023643.1	human	14	0	60.734667	86.0	2	conserved	other	14 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000034593.1	human	14	0	60.000667	87.0	2	conserved	other	14 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000044711.1	human	14	0	53.666667	65.0	2	conserved	other	14 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000051777.1	human	14	0	59.933333	77.0	2	conserved	other	14 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000088002.1	human	14	0	54.066667	61.0	2	conserved	other	14 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000095888.1	human	14	0	52.933333	64.0	2	conserved	other	14 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000099535.1	human	14	0	64.398667	84.99	2	conserved	other	14 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	MIR4435-1HG	human	14	0	62.857857	99.01	2	conserved	other	14 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	NDFIP2-AS1	human	14	0	56.928571	68.0	2	conserved	other	14 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-1035H13.2	human	14	0	53.6	59.0	2	conserved	other	14 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-179B15.6	human	14	0	63.0	84.0	2	conserved	other	14 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000106711.1	human	13	4	89.070714	220.0	2	conserved	bivalent_like	13 targets; 4 high-affinity edges; bivalent_like context
Sclerosis of metaphyses of the upper limbs	CATG00000049779.1	human	13	2	72.000952	140.01	4	conserved	active_like	13 targets; 2 high-affinity edges; active_like context
Sclerosis of metaphyses of the upper limbs	LINC00319	human	13	1	73.798	101.99	3	conserved	other	13 targets; 1 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CTD-2516F10.2	human	13	1	67.9015	104.01	3	conserved	active_like	13 targets; 1 high-affinity edges; active_like context
Sclerosis of metaphyses of the upper limbs	CATG00000025549.1	human	13	0	68.845385	90.0	3	conserved	other	13 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000034724.1	human	13	0	61.428571	96.0	3	conserved	other	13 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-351I24.1	human	13	0	55.846154	67.0	3	conserved	other	13 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-149I2.4	human	13	0	64.811875	92.99	3	conserved	other	13 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000064487.1	human	13	0	60.642857	69.0	2	conserved	other	13 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000087920.1	human	13	0	56.714286	74.0	2	conserved	other	13 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000019939.1	human	13	0	60.846154	84.0	1	rewired	other	13 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-137H2.4	human	13	0	53.461538	58.0	1	rewired	other	13 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-63N8.3	human	13	0	55.153846	63.0	1	rewired	other	13 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000097501.1	human	12	7	93.284762	107.99	3	conserved	bivalent_like	12 targets; 7 high-affinity edges; bivalent_like context
Sclerosis of metaphyses of the upper limbs	CATG00000018533.1	human	12	3	76.375	102.0	3	conserved	active_like	12 targets; 3 high-affinity edges; active_like context
Sclerosis of metaphyses of the upper limbs	CTD-2369P2.8	human	12	3	71.613077	106.99	3	conserved	other	12 targets; 3 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-467C18.1	human	12	2	76.23	153.01	3	conserved	bivalent_like	12 targets; 2 high-affinity edges; bivalent_like context
Sclerosis of metaphyses of the upper limbs	CATG00000007149.1	human	12	1	84.77	102.99	3	conserved	active_like	12 targets; 1 high-affinity edges; active_like context
Sclerosis of metaphyses of the upper limbs	CATG00000025648.1	human	12	1	64.533333	109.0	3	conserved	other	12 targets; 1 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000025392.1	human	12	0	56.058824	70.0	3	conserved	other	12 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-305L7.3	human	12	0	52.153846	55.0	3	conserved	other	12 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000031370.1	human	12	0	60.9175	84.0	2	conserved	other	12 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000079815.1	human	12	0	56.166667	72.0	2	conserved	other	12 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP5-1115A15.1	human	12	0	57.692308	81.0	2	conserved	other	12 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-273B20.3	human	12	0	54.941765	80.01	2	conserved	other	12 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-665C16.6	human	12	0	61.166667	86.0	2	conserved	other	12 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-816J6.3	human	12	0	54.916667	66.0	2	conserved	other	12 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP3-467L1.4	human	11	1	67.357143	100.0	3	conserved	bivalent_like	11 targets; 1 high-affinity edges; bivalent_like context
Sclerosis of metaphyses of the upper limbs	RP11-35G9.3	human	11	1	59.0	120.0	1	rewired	other	11 targets; 1 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000010279.1	human	11	0	61.528824	82.99	4	conserved	other	11 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	AC025016.1	human	11	0	56.769231	61.0	3	conserved	other	11 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CTA-384D8.34	human	11	0	56.818182	65.0	3	conserved	other	11 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000026811.1	human	11	0	64.368421	78.0	2	conserved	other	11 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000027662.1	human	11	0	66.331667	87.99	2	conserved	other	11 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000030863.1	human	11	0	73.543636	89.99	2	conserved	other	11 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000035995.1	human	11	0	59.999231	78.99	2	conserved	other	11 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000038094.1	human	11	0	57.909091	66.0	2	conserved	other	11 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000053253.1	human	11	0	61.750833	83.01	2	conserved	other	11 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000069822.1	human	11	0	56.75	71.0	2	conserved	other	11 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000087923.1	human	11	0	55.545455	64.0	2	conserved	other	11 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000115633.1	human	11	0	58.47	82.99	2	conserved	other	11 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	ZMYND10-AS1	human	11	0	59.818182	84.0	2	conserved	other	11 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-624C23.1	human	11	0	58.666667	73.0	2	conserved	other	11 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000104458.1	human	11	0	68.415833	87.0	1	rewired	other	11 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000019532.1	human	10	1	68.801333	155.01	3	conserved	other	10 targets; 1 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000106127.1	human	10	1	68.499167	112.99	3	conserved	active_like	10 targets; 1 high-affinity edges; active_like context
Sclerosis of metaphyses of the upper limbs	CATG00000007117.1	human	10	0	70.834444	96.0	3	conserved	other	10 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000027761.1	human	10	0	58.090909	66.0	2	conserved	other	10 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000044115.1	human	10	0	65.945	81.0	2	conserved	other	10 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000054804.1	human	10	0	67.6675	90.0	2	conserved	other	10 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000059730.1	human	10	0	61.334	68.0	2	conserved	other	10 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000079825.1	human	10	0	71.799	97.01	2	conserved	other	10 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000091077.1	human	10	0	65.399	77.99	2	conserved	other	10 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000094576.1	human	10	0	64.453636	83.99	2	conserved	other	10 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000001676.1	human	10	0	55.0	76.0	1	rewired	other	10 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000049487.1	human	10	0	54.818182	69.0	1	rewired	other	10 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000083596.1	human	10	0	54.454545	62.0	1	rewired	other	10 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	LINC00484	human	10	0	53.8	64.0	1	rewired	other	10 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-443B7.1	human	10	0	57.181818	71.0	1	rewired	other	10 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	AL109761.5	human	10	0	54.1	67.0	1	rewired	other	10 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CTD-2235C13.2	human	10	0	54.7	60.0	1	rewired	other	10 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000108665.1	human	9	4	83.85619	120.01	3	conserved	active_like	9 targets; 4 high-affinity edges; active_like context
Sclerosis of metaphyses of the upper limbs	LINC01004	human	9	2	81.665556	140.99	3	conserved	bivalent_like	9 targets; 2 high-affinity edges; bivalent_like context
